company_name,time,salary,title,link
pracownik6,48,,OPIEKUNKA DO MOBILNEJ SENIORKI! WYJAZD NA ZLECENIE OD 25 WRZEŚNIA!,"https://pl.jooble.org/desc/4359251331456293352?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=336&elckey=-4540265796195764490&sid=5189459144655893599&age=80&relb=100&brelb=100&bscr=2545,19409179688&scr=2545,19409179688&iid=-6322820956967418683"
pracownik6,48,,"ATRAKCYJNA OFERTA OD ZARAZ! OPIEKUNKA DO MOBILNEJ, SPOKOJNEJ SENIORKI!","https://pl.jooble.org/desc/8218547676805688160?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=279&elckey=-4540265796195764490&sid=5189459144655893599&age=80&relb=100&brelb=100&bscr=3961,91015625&scr=3961,91015625&iid=-8383607011804954120"
pracownik6,72,,SUPER OFERTA! OPIEKUNKA DO MOBILNEGO SENIORA! 1300 EURO NA RĘKĘ,"https://pl.jooble.org/desc/6641658086680284766?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=443&elckey=-4540265796195764490&sid=5189459144655893599&age=104&relb=100&brelb=100&bscr=1585,24963378906&scr=1585,24963378906&iid=3454974199228646859"
pracownik6,72,,SUPER OFERTA! OPIEKUNKA OSÓB STARSZYCH! 1400 EURO NA RĘKĘ!,"https://pl.jooble.org/desc/-7760706792496043354?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=66&elckey=-4540265796195764490&sid=5189459144655893599&age=104&relb=100&brelb=100&bscr=7186,82861328125&scr=7186,82861328125&iid=3347112733059627990"
pracownik6,72,,OPIEKUNKA DO OSÓB STARSZYCH! WYJAZD OD ZARAZ! 1350 EURO!,"https://pl.jooble.org/desc/-4149052401003371236?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=80&elckey=-4540265796195764490&sid=5189459144655893599&age=104&relb=100&brelb=100&bscr=6831,49951171875&scr=6831,49951171875&iid=7454014104472992128"
pracownik6,72,,OFERTA NA JUŻ! OPIEKUN MĘŻCZYZNA DO SAMOTNEGO SENIORA!,"https://pl.jooble.org/desc/3990565262645185453?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=298&elckey=-4540265796195764490&sid=5189459144655893599&age=104&relb=100&brelb=100&bscr=3479,7900390625&scr=3479,7900390625&iid=-2795538511693671713"
pracownik6,72,,OFERTA OD ZARAZ! OPIEKUNKA DO LEŻĄCEGO SENIORA! 1350 EURO NA RĘKĘ,"https://pl.jooble.org/desc/3182152615026249919?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=434&elckey=-4540265796195764490&sid=5189459144655893599&age=104&relb=100&brelb=100&bscr=1820,33972167969&scr=1820,33972167969&iid=1986101269753259225"
pracownik6,96,,OFERTA NA PAŹDZIERNIK NA MIESIĄC! OPIEKUNKA DO SAMOTNEGO SENIORA!,"https://pl.jooble.org/desc/5791598216503593286?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=291&elckey=-4540265796195764490&sid=5189459144655893599&age=128&relb=100&brelb=100&bscr=3692,03955078125&scr=3692,03955078125&iid=-1356460856558872068"
pracownik6,96,,"SUPER OFERTA OD 22 WRZEŚNIA! OPIEKUNKA DO MIŁEJ, SYMPATYCZNEJ SENIORKI!","https://pl.jooble.org/desc/1541907968890527592?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=301&elckey=-4540265796195764490&sid=5189459144655893599&age=128&relb=100&brelb=100&bscr=3433,6591796875&scr=3433,6591796875&iid=-3232740452941583660"
pracownik6,96,,OFERTA OD 20 WRZEŚNIA! OPIEKUNKA DO SPOKOJNEGO SENIORA! 1300 EURO NA RĘKĘ,"https://pl.jooble.org/desc/-3638240355268879288?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=497&elckey=-4540265796195764490&sid=5189459144655893599&age=128&relb=100&brelb=100&bscr=1980,72009277344&scr=1980,72009277344&iid=-4336817702434890038"
pracownik6,120,,SUPER OFERTA KOŃCEM WRZEŚNIA! OPIEKUNKA DO SAMOTNEJ SENIORKI!,"https://pl.jooble.org/desc/-517912073908140954?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=299&elckey=-4540265796195764490&sid=5189459144655893599&age=152&relb=100&brelb=100&bscr=3475,04541015625&scr=3475,04541015625&iid=2909700209834224151"
pracownik6,120,,OFERTA SKIEROWANA DLA OPIEKUNÓW MĘŻCZYZN! DO MOBILNEGO SENIORA!,"https://pl.jooble.org/desc/-3121594921399068242?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=312&elckey=-4540265796195764490&sid=5189459144655893599&age=152&relb=100&brelb=100&bscr=3214,24560546875&scr=3214,24560546875&iid=1884670178148097303"
pracownik6,120,,OFERTA OD POŁOWY WRZEŚNIA! OPIEKUNKA DO SAMOTNEGO SENIORA! 1400 EURO!,"https://pl.jooble.org/desc/4069719136045492086?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=509&elckey=-4540265796195764490&sid=5189459144655893599&age=152&relb=100&brelb=100&bscr=1740,97314453125&scr=1740,97314453125&iid=-2616863726709362889"
pracownik6,144,,Oferta od października na 4 tygodnie! Opiekunka do samotnej Seniorki!,"https://pl.jooble.org/desc/-3529105977584217234?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=290&elckey=-4540265796195764490&sid=5189459144655893599&age=176&relb=100&brelb=100&bscr=3698,88256835938&scr=3698,88256835938&iid=606803116814054484"
pracownik6,144,,OFERTA OD PAŹDZIERNIKA NA 3 TYGODNIE. OPIEKUNKA LUB OPIEKUN MĘŻCZYZNA!,"https://pl.jooble.org/desc/-4228236355530372121?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=164&elckey=-4540265796195764490&sid=5189459144655893599&age=176&relb=100&brelb=100&bscr=5499,78466796875&scr=5499,78466796875&iid=1459963115441837867"
primajob,48,,Opiekun klienta Berlin Spandau,"https://pl.jooble.org/desc/-1876574439510677016?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=651&elckey=-4540265796195764490&sid=5189459144655893599&age=80&relb=100&brelb=100&bscr=693,427734375&scr=693,427734375&iid=7586847197937734791"
pronobel,48,,Praca dla Opiekunki w Velbert Od 22.09.2019,"https://pl.jooble.org/desc/-667967842557145220?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=203&elckey=-4540265796195764490&sid=5189459144655893599&age=80&relb=100&brelb=100&bscr=4310,18603515625&scr=4310,18603515625&iid=4168346251438506294"
pronobel,48,,Praca dla Opiekunki w Werne Od 22.09.2019,"https://pl.jooble.org/desc/5662429675569661725?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=183&elckey=-4540265796195764490&sid=5189459144655893599&age=80&relb=100&brelb=100&bscr=4930,349609375&scr=4930,349609375&iid=-1041860062786007388"
pronobel,72,,Praca dla Opiekunki w Wiesbaden Od 21.09.2019,"https://pl.jooble.org/desc/-5668383826309126316?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=176&elckey=-4540265796195764490&sid=5189459144655893599&age=104&relb=100&brelb=100&bscr=5080,53857421875&scr=5080,53857421875&iid=-623292637599691390"
pronobel,96,,Praca dla Opiekunki w Erding Od 18.09.2019,"https://pl.jooble.org/desc/-2180235620579791720?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=223&elckey=-4540265796195764490&sid=5189459144655893599&age=128&relb=100&brelb=100&bscr=3520,9228515625&scr=3520,9228515625&iid=634046175467516625"
seniodi24,72,,18.09 DO PANI NA WÓZKU -OPIEKUNKA Z KOMUNIK. NIEM. 1200 EURO,"https://pl.jooble.org/desc/-438720167231180012?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=366&elckey=-4540265796195764490&sid=5189459144655893599&age=104&relb=100&brelb=100&bscr=1698,412109375&scr=1698,412109375&iid=-4748484215681390622"
seniodi24,72,,OD ZARAZ DO PANI LEŻĄCEJ-OPIEKUNKA Z KOMUNIK.NIEM. 1300 EURO,"https://pl.jooble.org/desc/-281589537571766890?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=331&elckey=-4540265796195764490&sid=5189459144655893599&age=104&relb=100&brelb=100&bscr=2685,83642578125&scr=2685,83642578125&iid=6716300547663665211"
seniodi24,96,,OFERTA OD 20.10 DO MOBILNEJ SENIORKI-OPIEKUNKA Z KOMUNIK.NIEM 1200 EUR,"https://pl.jooble.org/desc/835334421351293394?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=338&elckey=-4540265796195764490&sid=5189459144655893599&age=128&relb=100&brelb=100&bscr=2489,47631835938&scr=2489,47631835938&iid=-9198720408749185083"
smartjobs personaldienstleistungen GmbH,24,,Opiekun medyczny - Praca w Niemczech,"https://pl.jooble.org/desc/-6121199082948065795?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=437&elckey=-4540265796195764490&sid=5189459144655893599&age=32&relb=100&brelb=100&bscr=1711,35620117188&scr=1711,35620117188&iid=6556323504755807890"
sylwiawiec,24,,OPIEKUNKA DO MOBILNEJ PARY OD ZARAZ KOŁO HANNOVERU -1600E,"https://pl.jooble.org/desc/2580101268799664125?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=371&elckey=-4540265796195764490&sid=5189459144655893599&age=56&relb=100&brelb=100&bscr=1538,21069335938&scr=1538,21069335938&iid=-1094600214854738137"
sylwiawiec,24,,"OPIEKUNKA DO SAMOTNEGO PANA OD 29 WRZEŚ, POD MONACHIUM-1350E","https://pl.jooble.org/desc/6105762734158570282?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=375&elckey=-4540265796195764490&sid=5189459144655893599&age=56&relb=100&brelb=100&bscr=1339,91284179688&scr=1339,91284179688&iid=-5023398896562415560"
sylwiawiec,24,,OPIEKUNKA OD ZARAZ DO SAMOTNEGO MOBILNEGO PANA KOŁO BREMY -1400-1450E,"https://pl.jooble.org/desc/-7393632919274064965?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=463&elckey=-4540265796195764490&sid=5189459144655893599&age=35&relb=100&brelb=100&bscr=1240,6279296875&scr=1240,6279296875&iid=-4903476798547835496"
,72,1500 €,1500€ netto Opiekunka z komun./dobrym niem. od 07.10.2019r.,"https://pl.jooble.org/desc/6570041318209047315?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=388&elckey=-4540265796195764490&sid=5189459144655893599&age=104&relb=100&brelb=100&bscr=2752,28369140625&scr=2752,28369140625&iid=8283870312826848495"
,72,1300 €,Opieka nad samotną seniorką/ Lekkie zlecenie/ ok. Sttutgartu/ 1300 €/ kom niem/ 30.09.,"https://pl.jooble.org/desc/4903803389818768402?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=134&elckey=-4540265796195764490&sid=5189459144655893599&age=104&relb=100&brelb=100&bscr=7158,208984375&scr=7158,208984375&iid=2466766921823468284"
,72,1300 €,Od zaraz dam pracę w Niemczech dla opiekunki osób starszych w Hennef Rott d...,"https://pl.jooble.org/desc/-7645917844113881695?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=136&elckey=-4540265796195764490&sid=5189459144655893599&age=104&relb=100&brelb=100&bscr=6808,875&scr=6808,875&iid=8584013473701672906"
,72,1300 €,"Praca w Niemczech opiekunka do starszej, mobilnej Pani z okolic Dortmundu 2...","https://pl.jooble.org/desc/-4180702078212941219?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=137&elckey=-4540265796195764490&sid=5189459144655893599&age=104&relb=100&brelb=100&bscr=6781,95751953125&scr=6781,95751953125&iid=-6155467454851095863"
,72,,SPRAWDZONA OFERTA! SAMOTNA STARSZA PANI DO OPIEKI! WYJAZD W CIĄGU KILKU DNI!,"https://pl.jooble.org/desc/3515608712481729503?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=12&elckey=-4540265796195764490&sid=5189459144655893599&age=104&relb=100&brelb=100&bscr=17320,9765625&scr=17320,9765625&iid=-4671066847637938941"
,72,1550 €,1550 €/ od zaraz/ Opieka nad 50-letnią Panią.,"https://pl.jooble.org/desc/-1383184731965617240?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=24&elckey=-4540265796195764490&sid=5189459144655893599&age=104&relb=100&brelb=100&bscr=12355,2802734375&scr=12355,2802734375&iid=-361338609630211413"
,72,1300 - 1500 €,Praca w Niemczech jako opiekunka osób starszych na zastępstwo do pani z Baw...,"https://pl.jooble.org/desc/8746447607779316347?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=37&elckey=-4540265796195764490&sid=5189459144655893599&age=104&relb=100&brelb=100&bscr=10291,48828125&scr=10291,48828125&iid=-6873428139135898456"
,72,1300 €,Dam pracę w Niemczech jako opiekunka osób starszych do pani 87 l. z Kolonii...,"https://pl.jooble.org/desc/7201737715603532995?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=40&elckey=-4540265796195764490&sid=5189459144655893599&age=104&relb=100&brelb=100&bscr=10147,416015625&scr=10147,416015625&iid=-2914908446976482642"
,72,,Praca dla Opiekunki osób starszych w Niemczech w okolicach Monachium od 18.09.19 stawka 1400e nr.768N...,"https://pl.jooble.org/desc/-328166724439573653?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=154&elckey=-4540265796195764490&sid=5189459144655893599&age=104&relb=100&brelb=100&bscr=5765,2802734375&scr=5765,2802734375&iid=8415954871752727143"
,72,1450 €,Dam pracę w Niemczech dla opiekunki osób starszych do samotnej Pani 70 lat ...,"https://pl.jooble.org/desc/7140694487079131771?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=43&elckey=-4540265796195764490&sid=5189459144655893599&age=104&relb=100&brelb=100&bscr=9876,8095703125&scr=9876,8095703125&iid=-4466612698788956235"
,72,1500 €,Praca w Niemczech od zaraz opiekunka osób starszych do Pani 85 lat z Neuött...,"https://pl.jooble.org/desc/-6106926490214223787?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=46&elckey=-4540265796195764490&sid=5189459144655893599&age=104&relb=100&brelb=100&bscr=9332,5654296875&scr=9332,5654296875&iid=7695621905394140381"
,72,1600 €,"Niemcy praca opiekunka osób starszych do Pani 82 lata z Monachium, od 22 wr...","https://pl.jooble.org/desc/3372768950098765659?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=48&elckey=-4540265796195764490&sid=5189459144655893599&age=104&relb=100&brelb=100&bscr=9080,123046875&scr=9080,123046875&iid=9193819194161729913"
,96,1600 €,"Opiekunka W Niemczech, Saarland 1600 €","https://pl.jooble.org/desc/9163546078372287768?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=725&elckey=-4540265796195764490&sid=5189459144655893599&age=104&relb=100&brelb=100&bscr=889,420288085938&scr=889,420288085938&iid=358764686868088393"
,96,,Praca dla Opiekunki osób starszych w Niemczech w Koblencji od 27.09.2019. stawka 1500e nr.765N,"https://pl.jooble.org/desc/-2421499486539539588?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=147&elckey=-4540265796195764490&sid=5189459144655893599&age=128&relb=100&brelb=100&bscr=6148,78759765625&scr=6148,78759765625&iid=5279915652877976225"
,120,,Super oferta od zaraz na 3 tygodnie! Opiekunka do spokojnego Seniora! ok. Frankfurtu nad Menem. 1450...,"https://pl.jooble.org/desc/494006201037469673?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=387&elckey=-4540265796195764490&sid=5189459144655893599&age=152&relb=100&brelb=100&bscr=2765,04077148438&scr=2765,04077148438&iid=-8636605653817736100"
,120,,Dam pracę-opiekunka i prowadzenie gospodarstwa domowego u pary seniorów.,"https://pl.jooble.org/desc/5033955395652496809?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=490&elckey=-4540265796195764490&sid=5189459144655893599&age=152&relb=100&brelb=100&bscr=2452,14038085938&scr=2452,14038085938&iid=-4211999421583021763"
,144,1400 €,Oferta pracy w Niemczech opiekunka do pary seniorów 70 i 78 lat w Weißenthu...,"https://pl.jooble.org/desc/3299241740789801047?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=396&elckey=-4540265796195764490&sid=5189459144655893599&age=176&relb=100&brelb=100&bscr=2534,7978515625&scr=2534,7978515625&iid=1938219722233097594"
,144,1250 €,Dam pracę w Niemczech dla opiekunki osób starszych od 22.09. w Düren do sen...,"https://pl.jooble.org/desc/-6334905629738596212?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=132&elckey=-4540265796195764490&sid=5189459144655893599&age=176&relb=100&brelb=100&bscr=7470,5322265625&scr=7470,5322265625&iid=-1863228375643382012"
,144,1200 €,Praca Niemcy jako opiekunka do starszego Pana 95 lat z Freiburga,"https://pl.jooble.org/desc/-4557631231845732214?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=192&elckey=-4540265796195764490&sid=5189459144655893599&age=176&relb=100&brelb=100&bscr=4653,67626953125&scr=4653,67626953125&iid=-8275770229550477787"
,144,1550 €,Opieka nad 81-letnią Panią/ od zaraz/ 1550 €.,"https://pl.jooble.org/desc/-6646299976456105687?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=23&elckey=-4540265796195764490&sid=5189459144655893599&age=176&relb=100&brelb=100&bscr=12647,8798828125&scr=12647,8798828125&iid=4939924286987732558"
,144,12 € / stawka godzinowa,"Dam pracę w Niemczech dla mobilnej opiekunki osób starszych, Berlin","https://pl.jooble.org/desc/6781927864659051497?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=161&elckey=-4540265796195764490&sid=5189459144655893599&age=176&relb=100&brelb=100&bscr=5582,32861328125&scr=5582,32861328125&iid=2296409617337064713"
,144,1400 €,Niemcy praca opiekunka osób starszych do seniorki 84 l. z Düren,"https://pl.jooble.org/desc/1172967483479840955?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=51&elckey=-4540265796195764490&sid=5189459144655893599&age=176&relb=100&brelb=100&bscr=8739,4873046875&scr=8739,4873046875&iid=5695254313324682005"
